,소관,회계,계정,분야,부문,프로그램,단위사업,세부사업,연도,최종예산
1387,환경부,환경개선특별회계,,환경,기후대기및환경안전,대기환경 보전,대기오염 발생원 관리,악취취약지역및시설관리대책,2019,1833000000.0
1388,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,사전예방 보건정책,화학사고 사전예방 제도 운영,2019,936000000.0
1389,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,주민지원사업(금강),관리청별주민지원,2019,18596000000.0
1390,환경부,환경개선특별회계,,환경,자원순환및환경경제,자원순환사회 형성 촉진,폐기물 수집 및 재활용,재활용환경성평가 관리체계 구축,2019,1126000000.0
1391,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연생태 복원,생태경관보전지역 및 특정도서 관리,2019,7353000000.0
1392,환경부,일반회계,,국토및지역개발,수자원,하천관리 및 홍수예보,수문조사 및 홍수예보 지원,홍수예보 및 수문조사,2019,16760000000.0
1393,환경부,환경개선특별회계,,환경,물환경,물오염원 관리,수질개선기반구축,공공수역 녹조발생 대응,2019,21050000000.0
1394,환경부,환경개선특별회계,,환경,물환경,물오염원 관리,하수도 관리,하수도융자원리금상환,2019,14039000000.0
1395,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연의 보전・관리,자연보전단체,2019,382000000.0
1396,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,토지매수및수변구역관리(금강),토지등의매수,2019,18546000000.0
1397,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연의 보전・관리,국토환경정보화기반구축(정보화),2019,3885000000.0
1398,환경부,환경개선특별회계,,환경,기후대기및환경안전,대기환경 보전,대기오염 측정감시,한-중 공동 미세먼지 저감 환경기술 실증 협력사업,2019,10000000000.0
1399,환경부,일반회계,,국토및지역개발,수자원,하천관리 및 홍수예보,국가하천정비지원,수자원종합연구,2019,9199000000.0
1400,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연의 보전・관리,국립공원 및 지질공원사업,2019,115408000000.0
1401,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연자원의 이용(국립생물자원관),환경생물산업 소재 발굴,2019,3256000000.0
1402,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),화학물질안전원기본경비(총액인건비대상),2019,344000000.0
1403,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,환경위해 관리,화학사고 대응 환경기술 개발사업(R&D),2019,15551000000.0
1404,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연의 보전・관리,야생동식물보호 및 관리,2019,12956000000.0
1405,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,환경위해 관리,화학물질 안전교육 수입대체경비,2019,209000000.0
1406,환경부,일반회계,,국토및지역개발,수자원,하천관리 및 홍수예보,국가하천정비지원,수자원공사지원,2019,340000000000.0
1407,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연생태 복원,국토생태네트워크구축,2019,11513000000.0
1408,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,청사확보 및 시설개선,화학물질안전 교육훈련장 운영기반 조성,2019,9586000000.0
1409,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,주민지원사업(금강),주민지원사업평가및DB지원,2019,557000000.0
1410,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,환경기초시설(금강),환경기초시설운영,2019,22146000000.0
1411,환경부,환경개선특별회계,,환경,환경일반,환경연구 및 교육,환경시험연구,환경연구정보화기반구축(정보화),2019,1990000000.0
1412,환경부,한강수계관리기금,,환경,물환경,4대강유역관리,기타 수질개선지원(한강),생태하천복원사업,2019,14457000000.0
1413,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(금강),수질보전활동지원,2019,865000000.0
1414,환경부,금강수계관리기금,,환경,환경일반,환경행정 지원,기금운영비(금강수계관리기금),징수비용보전,2019,2200000000.0
1415,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,인건비(과학원),인건비(R&D),2019,27235000000.0
1416,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),물환경정책국기본경비(총액인건비대상),2019,120000000.0
1417,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연자원의 이용,국립낙동강생물자원관 출연,2019,20427000000.0
1418,환경부,환경개선특별회계,,환경,자원순환및환경경제,친환경경제사회 활성화,친환경산업 육성・지원,중소환경기업 사업화 지원사업,2019,11230000000.0
1419,환경부,환경개선특별회계,,환경,환경일반,환경연구 및 교육,환경시험연구,정지궤도 복합위성 개발사업(R&D)(환경부),2019,12015000000.0
1420,환경부,환경개선특별회계,,환경,환경일반,회계간거래(전출금),회계간전출,국가균형발전특별회계(지역지원계정) 전출,2019,46122000000.0
1421,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),자연보전정책관실기본경비(총액인건비대상),2019,133000000.0
1422,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,시민소통 및 홍보,뉴미디어 홍보시스템 구축,2019,2166000000.0
1423,환경부,일반회계,,국토및지역개발,수자원,수자원정책,수자원계획 및 조사,수자원정책 알리기 및 국제협력,2019,2449000000.0
1424,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),자원순환정책관실기본경비(총액인건비대상),2019,117000000.0
1425,환경부,금강수계관리기금,,환경,물환경,여유자금운용,여유자금운용(금강수계관리기금),통화금융기관예치,2019,13885000000.0
1426,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),대기환경정책관실기본경비(총액인건비대상),2019,63000000.0
1427,환경부,환경개선특별회계,,환경,자원순환및환경경제,친환경경제사회 활성화,환경기술 개발・보급,글로벌 환경기술검증기반 구축,2019,989000000.0
1428,환경부,일반회계,,국토및지역개발,수자원,수자원정책,수자원계획 및 조사,지하수관리,2019,34582000000.0
1429,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,지방광역상수도(보조),국민 물복지 향상을 위한 SWC 구축 시범사업,2019,1638000000.0
1430,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,환경피해 사후관리,환경오염 피해 구제제도 개선,2019,5891000000.0
1431,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),환경경제정책관실기본경비(총액인건비대상),2019,84000000.0
1432,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),상하수도정책관실기본경비(총액인건비대상),2019,114000000.0
1433,환경부,환경개선특별회계,,환경,물환경,맑은물 공급・이용,물재이용 및 물기술 개발,물산업클러스터 조성,2019,10581000000.0
1434,환경부,일반회계,,국토및지역개발,수자원,수자원정책,수자원계획 및 조사,전국유역조사,2019,1386000000.0
1435,환경부,환경개선특별회계,,환경,환경일반,회계기금간거래(예수원금상환),예수원금상환(공자기금),공공자금관리기금(총괄계정) 예수원금상환,2019,30000000000.0
1436,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,인건비(소속기관),인건비(유역지방청),2019,53621000000.0
1437,환경부,환경개선특별회계,,환경,물환경,수생태계 관리,토양 지하수 관리,CO2 저장 환경관리기술 개발(R&D),2019,2565000000.0
1438,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),자연보전정책관실기본경비,2019,173000000.0
1439,환경부,환경개선특별회계,,환경,자원순환및환경경제,자원순환사회 형성 촉진,자원순환정책 기반 마련,폐자원에너지화 기술개발(R&D),2019,5433000000.0
1440,환경부,환경개선특별회계,,환경,환경일반,회계간거래(전출금),회계간전출,국가균형발전특별회계(지역자율계정) 전출,2019,441513000000.0
1441,환경부,일반회계,,교통및물류,물류등기타,건설정책지원,해외인프라시장개혁,국제개발협력사업 지원(ODA),2020,5950000000.0
1442,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,환경기초시설(금강),환경기초시설운영,2020,22146000000.0
1443,환경부,일반회계,,국토및지역개발,수자원,댐건설 및 댐치수능력 증대,댐운영지원,댐 안전성강화(Ⅰ단계) 사업,2020,52101000000.0
1444,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,주민지원사업(금강),주민지원사업평가및DB지원,2020,574000000.0
1445,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,환경기초시설(금강),환경기초시설 설치,2020,33863000000.0
1446,환경부,에너지및자원사업특별회계,투자계정,환경,기후대기및환경안전,대기환경 보전,대기오염 발생원 관리,전기자동차보급 및 충전인프라 구축,2020,910680000000.0
1447,환경부,영산강・섬진강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(영산강),물사랑배움터 운영,2020,300000000.0
1448,환경부,한강수계관리기금,,환경,물환경,여유자금운용,여유자금운용(한강수계관리기금),통화금융기관예치,2020,132933785000.0
1449,환경부,영산강・섬진강수계관리기금,,환경,환경일반,환경행정 지원,기금운영비(영산강섬진강수계관리기금),징수비용 보전,2020,1336000000.0
1450,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,고도정수처리시설 설치(광역),2020,6757000000.0
1451,환경부,일반회계,,교통및물류,물류등기타,국토교통행정지원,본부인건비,수자원국 인건비,2020,12721000000.0
1452,환경부,낙동강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(낙동강),비점오염저감사업,2020,5613000000.0
1453,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,공업용수도건설(출자),대산임해산업지역 공업용수도(해수담수화) 사업,2020,2200000000.0
1454,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,동화댐 광역상수도 관로복선화 사업,2020,200000000.0
1455,환경부,일반회계,,교통및물류,물류등기타,국토교통정보화,수자원정보화(정보화),수자원정보구축및운영(정보화),2020,2200000000.0
1456,환경부,일반회계,,국토및지역개발,수자원,하천관리 및 홍수예보,국가하천정비지원,수자원종합연구,2020,12338000000.0
1457,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,포항 광역상수도 관로복선화 사업,2020,200000000.0
1458,환경부,낙동강수계관리기금,,환경,물환경,4대강유역관리,주민지원사업(낙동강),주민지원사업평가 및 DB지원,2020,582000000.0
1459,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(금강),환경기초조사연구,2020,2056000000.0
1460,환경부,일반회계,,국토및지역개발,수자원,하천관리 및 홍수예보,국가하천정비지원,수자원공사지원,2020,340000000000.0
1461,환경부,한강수계관리기금,,환경,환경일반,환경행정 지원,기금운영비(한강수계관리기금),징수비용보전,2020,7969000000.0
1462,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,한강하류권(4차)급수체계조정사업,2020,800000000.0
1463,환경부,한강수계관리기금,,환경,물환경,4대강유역관리,기타 수질개선지원(한강),생태하천복원사업,2020,13021000000.0
1464,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,공업용수도건설(출자),포항블루밸리 국가산단 용수공급,2020,2235000000.0
1465,환경부,낙동강수계관리기금,,환경,물환경,4대강유역관리,토지매수및수변구역관리(낙동강),수변녹지조성관리사업,2020,8612000000.0
1466,환경부,영산강・섬진강수계관리기금,,환경,물환경,4대강유역관리,환경기초시설(영산강),환경기초시설 설치,2020,16410000000.0
1467,환경부,금강수계관리기금,,환경,물환경,여유자금운용,여유자금운용(금강수계관리기금),통화금융기관예치,2020,24464400000.0
1468,환경부,낙동강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(낙동강),하천하구쓰레기 정화사업,2020,1168000000.0
1469,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,금강광역 노후관 개량(2차),2020,809000000.0
1470,환경부,일반회계,,국토및지역개발,수자원,하천관리 및 홍수예보,수문조사 및 홍수예보 지원,홍수예보 및 수문조사,2020,19378000000.0
1471,환경부,일반회계,,국토및지역개발,수자원,하천관리 및 홍수예보,수문조사 및 홍수예보 지원,가뭄조사 및 모니터링,2020,1726000000.0
1472,환경부,일반회계,,환경,환경일반,회계간거래(전출금),회계간전출,환경개선특별회계 전출,2020,4915262000000.0
1473,환경부,영산강・섬진강수계관리기금,,환경,환경일반,환경행정 지원,기금운영비(영산강섬진강수계관리기금),운영경비,2020,617199000.0
1474,환경부,낙동강수계관리기금,,환경,물환경,4대강유역관리,토지매수및수변구역관리(낙동강),토지등의 매수,2020,33764000000.0
1475,환경부,일반회계,,교통및물류,물류등기타,국토교통연구개발,건설기술혁신(R&D),수요대응형 물공급서비스 연구(R&D),2020,4152000000.0
1476,환경부,금강수계관리기금,,환경,환경일반,환경행정 지원,기금운영비(금강수계관리기금),운영경비,2020,683697000.0
1477,환경부,한강수계관리기금,,환경,물환경,4대강유역관리,기타 수질개선지원(한강),수질보전활동지원,2020,1875000000.0
1478,환경부,낙동강수계관리기금,,환경,환경일반,환경행정 지원,기금운영비(낙동강수계관리기금),운영경비,2020,815138000.0
1479,환경부,일반회계,,국토및지역개발,수자원,댐건설 및 댐치수능력 증대,댐건설,소규모댐건설,2020,25120000000.0
1480,환경부,에너지및자원사업특별회계,투자계정,환경,기후대기및환경안전,기후변화대응,온실가스감축,온실가스관리인프라구축,2020,25162000000.0
1481,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,주민지원사업(금강),관리청별주민지원,2020,20194000000.0
1482,환경부,일반회계,,교통및물류,물류등기타,국토교통연구개발,건설기술혁신(R&D),물관리연구(R&D),2020,13656000000.0
1483,환경부,영산강・섬진강수계관리기금,,환경,물환경,여유자금운용,여유자금운용(영산강섬진강수계관리기금),통화금융기관예치,2020,23712781000.0
1484,환경부,낙동강수계관리기금,,환경,물환경,4대강유역관리,환경기초시설(낙동강),환경기초시설 운영,2020,88025000000.0
1485,환경부,일반회계,,교통및물류,물류등기타,국토교통행정지원,본부기본경비,수자원국 기본경비(총액),2020,1505000000.0
1486,환경부,낙동강수계관리기금,,환경,물환경,4대강유역관리,오염총량관리(낙동강),오염총량관리,2020,5803000000.0
1487,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,금강남부권(2차) 급수체계조정사업,2020,500000000.0
1488,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,수도권(Ⅰ) 광역상수도 노후관 개량사업(2차),2020,200000000.0
1489,환경부,낙동강수계관리기금,,환경,물환경,4대강유역관리,환경기초시설(낙동강),환경기초시설 설치,2020,53528000000.0
1490,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,한강하류권(3차)급수체계조정사업,2020,745000000.0
1491,환경부,영산강・섬진강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(영산강),수질보전활동 지원,2020,545000000.0
1492,환경부,금강수계관리기금,,환경,환경일반,환경행정 지원,기금운영비(금강수계관리기금),징수비용보전,2020,2200000000.0
1493,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,지방광역상수도(보조),국민 물복지 향상을 위한 SWC 구축 시범사업,2020,2457000000.0
1494,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,공업용수도건설(출자),포항공업용수도 노후관 개량사업,2020,2681000000.0
1495,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,낙동강 강변여과수 사업,2020,100000000.0
1496,환경부,낙동강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(낙동강),상수원관리지역관리사업,2020,2777000000.0
1497,환경부,낙동강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(낙동강),수질보전활동지원,2020,1325000000.0
1498,환경부,한강수계관리기금,,환경,물환경,4대강유역관리,기타 수질개선지원(한강),상하류 협력지원사업,2020,5419000000.0
1499,환경부,영산강・섬진강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(영산강),상수원관리지역관리,2020,2343000000.0
1500,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,오염총량관리(금강),오염총량관리사업,2020,4563000000.0
1501,환경부,일반회계,,국토및지역개발,수자원,댐건설 및 댐치수능력 증대,치수능력증대사업,충주댐치수능력증대사업,2020,29093000000.0
1502,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,충남서부권 광역상수도사업,2020,1000000000.0
1503,환경부,일반회계,,교통및물류,물류등기타,국토교통연구개발,건설기술혁신(R&D),지능형도시수자원관리(R&D),2020,9419000000.0
1504,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(금강),수질보전활동지원,2020,778000000.0
1505,환경부,일반회계,,교통및물류,물류등기타,국토교통행정지원,소속기관기본경비,홍수통제소기본경비(비총액),2020,3428000000.0
1506,환경부,일반회계,,국토및지역개발,수자원,댐건설 및 댐치수능력 증대,치수능력증대사업,남강댐 치수능력 증대,2020,3700000000.0
1507,환경부,영산강・섬진강수계관리기금,,환경,물환경,4대강유역관리,토지매수및수변구역관리(영산강),수변녹지조성관리사업,2020,8340020000.0
1508,환경부,한강수계관리기금,,환경,물환경,4대강유역관리,친환경 청정사업(한강),친환경 청정사업 지원,2020,24275000000.0
1509,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,수도권(Ⅱ)광역상수도 용수공급 신뢰성 제고사업 지원,2020,11570000000.0
1510,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,오염총량관리(금강),오염총량관리조사연구,2020,2152000000.0
1511,환경부,낙동강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(낙동강),완충저류시설 운영지원,2020,3103000000.0
1512,환경부,일반회계,,국토및지역개발,수자원,수자원정책,수자원계획 및 조사,물산업정책 및 국제협력,2020,4550000000.0
1513,환경부,영산강・섬진강수계관리기금,,환경,물환경,4대강유역관리,토지매수및수변구역관리(영산강),토지등의 매수,2020,23884000000.0
1514,환경부,한강수계관리기금,,환경,물환경,4대강유역관리,기타 수질개선지원(한강),수질오염방지시설  운영 지원,2020,753000000.0
1515,환경부,낙동강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(낙동강),정수비용지원,2020,2725000000.0
1516,환경부,일반회계,,국토및지역개발,수자원,수자원정책,수자원계획 및 조사,전국유역조사,2020,1317000000.0
1517,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,대청(Ⅲ)광역상수도건설,2020,36358000000.0
1518,환경부,일반회계,,교통및물류,물류등기타,국토교통행정지원,소속기관전산운영경비,소속기관전산운영경비,2020,1693000000.0
1519,환경부,농어촌구조개선특별회계,농어촌특별세사업계정,환경,자원순환및환경경제,자원순환사회 형성 촉진,최종처리 및 안전관리(농특),농어촌폐기물처리시설,2020,5336000000.0
1520,환경부,영산강・섬진강수계관리기금,,환경,물환경,4대강유역관리,주민지원사업(영산강),주민지원사업평가 및 DB지원,2020,923000000.0
1521,환경부,영산강・섬진강수계관리기금,,환경,물환경,4대강유역관리,주민지원사업(영산강),관리청별 주민지원,2020,13661000000.0
1522,환경부,낙동강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(낙동강),환경기초조사연구,2020,2753932000.0
1523,환경부,영산강・섬진강수계관리기금,,환경,물환경,4대강유역관리,오염총량관리(영산강),오염총량관리사업,2020,3165000000.0
1524,환경부,일반회계,,국토및지역개발,수자원,하천관리 및 홍수예보,수문조사 및 홍수예보 지원,수문조사시설 설치 및 개선,2020,28559000000.0
1525,환경부,한강수계관리기금,,환경,환경일반,환경행정 지원,기금운영비(한강수계관리기금),운영경비,2020,1715000000.0
1526,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,공업용수도건설(출자),울산공업용수도 노후관 개량(3차) 사업,2020,2010000000.0
1527,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,토지매수및수변구역관리(금강),토지등의매수,2020,19970203000.0
1528,환경부,영산강・섬진강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(영산강),생태하천 복원사업,2020,890000000.0
1529,환경부,에너지및자원사업특별회계,투자계정,환경,기후대기및환경안전,기후변화대응,온실가스감축,환경기초시설 탄소중립 프로그램,2020,16580000000.0
1530,환경부,영산강・섬진강수계관리기금,,환경,물환경,4대강유역관리,환경기초시설(영산강),환경기초시설 운영,2020,3092000000.0
1531,환경부,낙동강수계관리기금,,환경,물환경,4대강유역관리,오염총량관리(낙동강),오염총량관리조사연구,2020,3163930000.0
1532,환경부,일반회계,,국토및지역개발,수자원,댐건설 및 댐치수능력 증대,댐운영지원,댐유지관리,2020,53556000000.0
1533,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,공업용수도건설(출자),거제공업용수도 노후관 개량,2020,275000000.0
1534,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(금강),비점오염 저감사업,2020,1981600000.0
1535,환경부,일반회계,,교통및물류,물류등기타,국토교통행정지원,본부기본경비,수자원국 기본경비(비총액),2020,346000000.0
1536,환경부,영산강・섬진강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(영산강),환경기초조사연구,2020,2324000000.0
1537,환경부,일반회계,,교통및물류,물류등기타,국토교통연구개발,플랜트연구,플랜트연구(R&D),2020,12284000000.0
1538,환경부,낙동강수계관리기금,,환경,환경일반,환경행정 지원,기금운영비(낙동강수계관리기금),징수비용 보전,2020,3626000000.0
1539,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,토지매수및수변구역관리(금강),수변녹지조성관리사업,2020,5835500000.0
1540,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,공업용수도건설(출자),광양(I)공업용수도 노후관개량,2020,7000000000.0
1541,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(금강),생태하천복원사업,2020,1400000000.0
1542,환경부,낙동강수계관리기금,,환경,물환경,4대강유역관리,주민지원사업(낙동강),관리청별 주민지원,2020,23607000000.0
1543,환경부,영산강・섬진강수계관리기금,,환경,물환경,4대강유역관리,오염총량관리(영산강),오염총량관리조사연구,2020,1951000000.0
1544,환경부,일반회계,,국토및지역개발,수자원,댐건설 및 댐치수능력 증대,댐건설,주암댐 도수터널 시설안정화사업,2020,3102000000.0
1545,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,수도권(Ⅲ)광역상수도 복선화사업,2020,371000000.0
1546,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,공업용수도건설(출자),충주댐계통 공업용수도사업(광역Ⅱ단계),2020,17808000000.0
1547,환경부,금강수계관리기금,,환경,물환경,4대강유역관리,기타수질개선지원(금강),상수원관리지역관리,2020,3664600000.0
1548,환경부,일반회계,,국토및지역개발,수자원,수자원정책,수자원계획 및 조사,지하수관리,2020,60891000000.0
1549,환경부,일반회계,,교통및물류,물류등기타,국토교통행정지원,소속기관기본경비,홍수통제소기본경비(총액),2020,321000000.0
1550,환경부,농어촌구조개선특별회계,농어촌특별세사업계정,환경,물환경,물오염원 관리,하수도 관리(농특),면단위하수처리장 설치,2020,50796000000.0
1551,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,광역상수도건설출자,수도권(Ⅳ)광역상수도 복선화,2020,998000000.0
1552,환경부,일반회계,,국토및지역개발,수자원,용수공급및개발,지방광역상수도(보조),고덕산업단지 공업용 수도건설,2020,12145000000.0
1553,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),인재개발원기본경비,2020,87000000.0
1554,환경부,한강수계관리기금,,환경,물환경,4대강유역관리,기타 수질개선지원(한강),퇴적물준설,2020,985000000.0
1555,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,사전예방 보건정책,화학물질관리체계 선진화,2020,66001000000.0
1556,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,사전예방 보건정책,잔류성오염물질종합관리,2020,5478000000.0
1557,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),대기환경정책관실기본경비,2020,221000000.0
1558,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,환경위해 관리,화학물질관리 국제협력,2020,414000000.0
1559,환경부,환경개선특별회계,,환경,기후대기및환경안전,기후변화대응,국제환경협력,기후변화대응 환경협력,2020,1821000000.0
1560,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),자연보전정책관실기본경비,2020,175000000.0
1561,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),물환경정책국기본경비,2020,245000000.0
1562,환경부,환경개선특별회계,,환경,기후대기및환경안전,기후변화대응,국제환경협력,지구환경금융부담금(ODA),2020,1733000000.0
1563,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,시민소통 및 홍보,뉴미디어 홍보시스템 구축,2020,1972000000.0
1564,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),자원순환정책관실기본경비(총액인건비대상),2020,135000000.0
1565,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),물통합정책국기본경비(총액인건비대상),2020,122000000.0
1566,환경부,환경개선특별회계,,환경,물환경,수생태계 관리,토양 지하수 관리,CO2 저장 환경관리기술 개발(R&D),2020,1165000000.0
1567,환경부,환경개선특별회계,,환경,자원순환및환경경제,자원순환사회 형성 촉진,자원순환정책 기반 마련,폐자원에너지화 기술개발(R&D),2020,3158000000.0
1568,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),물환경정책국기본경비(총액인건비대상),2020,126000000.0
1569,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),환경경제정책관실기본경비(총액인건비대상),2020,94000000.0
1570,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,사전예방 보건정책,생활공감환경보건기술(R&D),2020,11628000000.0
1571,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),물통합정책국기본경비,2020,309000000.0
1572,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연의 보전・관리,자연보전국제협력(ODA),2020,2043000000.0
1573,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),온실가스종합정보센터(총액인건비대상),2020,195000000.0
1574,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),금강청기본경비(총액인건비대상),2020,340000000.0
1575,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),온실가스종합정보센터 기본경비,2020,465000000.0
1576,환경부,환경개선특별회계,,환경,환경일반,회계기금간거래(예수이자상환),예수이자상환(공자기금),공공자금관리기금(총괄계정) 예수이자상환,2020,502000000.0
1577,환경부,환경개선특별회계,,환경,환경일반,회계기금간거래(전출금),공공기금 전출,석면피해구제기금 전출,2020,500000000.0
1578,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),낙동강청기본경비(총액인건비대상),2020,435000000.0
1579,환경부,환경개선특별회계,,환경,자원순환및환경경제,자원순환사회 형성 촉진,최종처리 및 안전관리,유해폐기물처리및대집행,2020,36501000000.0
1580,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),한강청기본경비(총액인건비대상),2020,653000000.0
1581,환경부,환경개선특별회계,,환경,자원순환및환경경제,자원순환사회 형성 촉진,최종처리 및 안전관리,바젤협약분담금(ODA),2020,139000000.0
1582,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),분쟁조정위기본경비(총액인건비대상),2020,95000000.0
1583,환경부,환경개선특별회계,,환경,기후대기및환경안전,기후변화대응,기후변화적응 및 기반구축,기후변화대응환경기술개발(R&D),2020,8034000000.0
1584,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),환경경제정책관실기본경비,2020,137000000.0
1585,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연의 보전・관리,생태계 보전지역 관리,2020,157000000.0
1586,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),자원순환정책관실기본경비,2020,234000000.0
